TSNE1,TSNE2,Cluster,Engagement Rate,Platform,Age,Gender,Sentiment,Region
55.21078,22.774588,3,12.62,Twitter,37,0,Unknown,Bermuda
-13.530321,4.5153785,2,24.97,LinkedIn,20,0,Negative,Saudi Arabia
-78.2229,6.6574802,1,18.53,LinkedIn,53,2,Neutral,Tunisia
-8.739977,41.547646,2,14.52,Twitter,42,1,Positive,Brunei Darussalam
50.080513,40.900467,3,21.55,LinkedIn,61,2,Neutral,Mayotte
61.900883,-17.331636,3,62.05,LinkedIn,61,2,Unknown,Austria
-2.7842648,-44.726482,0,99.33,LinkedIn,53,1,Neutral,Christmas Island
-69.53707,9.37402,1,32.36,LinkedIn,60,0,Negative,Cape Verde
-78.84408,19.398687,1,8.46,Facebook,26,0,Positive,South Georgia and the South Sandwich Islands
-60.928616,34.993446,1,4.01,Instagram,62,2,Unknown,United States Minor Outlying Islands
65.57924,-2.3300898,3,31.32,Instagram,35,0,Unknown,United Kingdom
40.22773,-42.65251,0,68.51,Instagram,19,0,Unknown,Tunisia
-57.940464,-26.093483,4,87.94,Twitter,53,0,Unknown,Holy See (Vatican City State)
18.462305,20.042316,2,29.17,Twitter,53,1,Unknown,Lesotho
22.466661,17.674938,2,25.49,LinkedIn,31,0,Unknown,Canada
20.413015,39.518143,2,9.87,Instagram,48,1,Unknown,Papua New Guinea
21.806036,23.909824,2,27.53,LinkedIn,60,0,Unknown,Morocco
20.062943,18.426744,2,41.8,Instagram,36,1,Negative,Namibia
43.176247,-36.410686,0,156.08,Facebook,60,0,Neutral,Montserrat
64.42354,-8.176037,3,30.03,LinkedIn,41,0,Neutral,Ecuador
64.90389,-31.663654,3,100.77,Instagram,55,1,Negative,Lesotho
-28.546795,-43.12136,4,22.58,Facebook,56,2,Unknown,Singapore
-41.9831,12.573492,1,26.52,Twitter,25,2,Positive,Romania
8.0258465,-41.8847,0,143.66,Instagram,64,1,Unknown,Uzbekistan
82.88115,-25.252201,3,32.38,LinkedIn,18,0,Unknown,Djibouti
-5.458339,-31.776157,0,30.0,Instagram,32,2,Unknown,Argentina
-49.730976,6.394373,1,49.59,LinkedIn,19,2,Unknown,Germany
-27.159042,34.158886,1,29.84,Twitter,24,1,Unknown,Monaco
-76.349144,31.743689,1,14.67,Twitter,21,1,Unknown,Japan
83.155716,13.769882,3,31.84,LinkedIn,64,2,Unknown,Maldives
-29.974733,-1.0153334,4,15.23,Twitter,28,0,Unknown,United States of America
-29.601015,-10.876354,4,49.57,LinkedIn,56,2,Unknown,Kenya
-7.015513,22.412174,2,15.15,Instagram,57,2,Positive,Lao People's Democratic Republic
15.666235,-44.484013,0,183.6,Instagram,57,0,Unknown,Saint Martin
-29.41845,-43.22667,4,66.75,Facebook,35,2,Negative,Guadeloupe
-29.901863,32.828156,1,30.0,Facebook,35,1,Negative,United States Virgin Islands
6.9689274,-47.77078,0,181.36,LinkedIn,48,0,Unknown,Bermuda
37.667652,-42.991947,0,28.08,Instagram,40,0,Positive,Cameroon
31.57788,-30.889404,0,89.86,LinkedIn,19,2,Unknown,Kenya
-0.66772366,27.292591,2,27.13,Facebook,32,1,Positive,Israel
42.40181,-38.013954,0,208.87,Facebook,53,0,Unknown,Nauru
-19.422491,20.972212,2,36.64,Instagram,24,1,Unknown,Angola
8.760415,12.924399,2,30.6,LinkedIn,50,1,Unknown,Peru
11.552069,5.269698,2,13.88,Instagram,52,1,Negative,French Southern Territories
57.333,-33.125187,3,89.41,LinkedIn,48,1,Unknown,Georgia
-24.479565,16.83681,1,27.71,Twitter,46,0,Negative,Austria
52.390438,8.467737,3,12.11,LinkedIn,49,2,Negative,Martinique
-23.786728,20.444286,1,25.32,Instagram,58,2,Neutral,Guadeloupe
51.109837,41.317696,3,27.7,Twitter,25,0,Positive,Cape Verde
-60.77272,-30.425728,4,42.13,LinkedIn,23,1,Neutral,Canada
-37.770763,35.167603,1,12.75,Instagram,47,1,Unknown,Paraguay
-33.58654,0.009278501,4,26.35,Instagram,30,0,Neutral,Antarctica (the territory South of 60 deg S)
-72.337616,-14.417421,4,22.04,Instagram,23,1,Negative,Botswana
-83.31294,-24.313553,4,52.57,LinkedIn,55,0,Unknown,Seychelles
9.459009,12.916305,2,27.95,Twitter,53,1,Neutral,Greenland
0.14020047,-43.68589,0,97.38,Twitter,58,0,Neutral,Kenya
6.807002,18.893232,2,16.02,Instagram,54,1,Neutral,Palestinian Territory
44.305923,12.741245,3,13.66,Twitter,58,2,Positive,Israel
-70.56081,-26.052986,4,86.23,LinkedIn,50,1,Unknown,Western Sahara
-83.35002,-2.6397266,4,29.2,Facebook,59,0,Unknown,Chile
76.27357,-9.188002,3,60.07,LinkedIn,50,0,Neutral,Guernsey
-71.13244,-8.049254,4,30.46,LinkedIn,23,2,Unknown,South Georgia and the South Sandwich Islands
4.4204617,23.976141,2,15.78,Instagram,65,0,Unknown,Uzbekistan
-26.835342,45.45372,1,24.51,LinkedIn,50,0,Neutral,Anguilla
40.426426,37.309807,2,12.22,Instagram,46,1,Unknown,Svalbard & Jan Mayen Islands
14.867351,35.814857,2,7.09,Instagram,63,1,Unknown,Western Sahara
-6.2988954,-15.548653,0,18.48,Facebook,26,1,Unknown,Lao People's Democratic Republic
-73.1616,36.781086,1,22.76,Facebook,38,0,Positive,Comoros
34.564198,-19.080824,0,27.44,LinkedIn,44,1,Unknown,Sierra Leone
6.8223805,-37.46151,0,64.15,Instagram,19,0,Negative,Cote d'Ivoire
50.789364,-38.680687,0,209.82,Twitter,64,0,Neutral,Canada
2.670601,-42.88504,0,32.46,LinkedIn,46,1,Unknown,Bulgaria
40.016464,41.607796,2,15.65,Facebook,31,2,Unknown,Saint Helena
22.585321,-13.008555,0,39.61,Facebook,42,2,Unknown,British Virgin Islands
21.10596,24.289614,2,21.86,LinkedIn,28,2,Unknown,Iraq
3.5637534,-3.4023066,2,42.55,Instagram,58,2,Unknown,Mexico
-32.037678,-37.453083,4,52.28,LinkedIn,20,2,Positive,Congo
-2.3706937,21.73798,2,25.76,LinkedIn,38,0,Neutral,Comoros
72.05688,10.49185,3,35.14,Facebook,29,2,Neutral,Western Sahara
69.30599,29.323477,3,19.69,Facebook,60,2,Positive,Peru
63.265743,-7.7225623,3,30.57,Instagram,65,2,Unknown,Switzerland
-2.10108,-10.802541,0,31.77,Twitter,45,1,Unknown,Brunei Darussalam
39.552547,33.02279,2,12.45,Twitter,25,0,Negative,Dominica
47.331482,-28.562777,0,47.81,Instagram,39,1,Negative,Cocos (Keeling) Islands
-80.959435,33.363255,1,19.87,LinkedIn,30,1,Negative,Antarctica (the territory South of 60 deg S)
-7.965151,33.32004,2,23.77,Instagram,26,2,Neutral,Saint Kitts and Nevis
-22.638317,43.527607,2,7.2,Instagram,33,2,Neutral,New Zealand
-80.680756,1.6856346,1,30.17,Facebook,48,0,Unknown,Saudi Arabia
-64.79151,20.90653,1,15.37,Twitter,54,1,Neutral,Guyana
-35.80388,-44.704872,4,67.18,Twitter,23,2,Unknown,Uzbekistan
30.866404,26.881983,2,11.92,Facebook,35,1,Unknown,Sierra Leone
12.1811495,-30.94641,0,96.39,Twitter,60,2,Positive,Swaziland
-67.493004,37.100246,1,23.04,Instagram,39,2,Positive,Canada
82.1838,-7.7307773,3,6.98,LinkedIn,65,1,Neutral,Japan
-39.52612,-4.6901946,4,6.21,LinkedIn,23,0,Unknown,Kazakhstan
41.054924,40.83551,2,16.56,Twitter,36,1,Negative,Honduras
-13.619269,-39.520267,0,45.42,LinkedIn,37,1,Unknown,Australia
12.061548,-14.381792,0,40.97,LinkedIn,36,2,Unknown,China
61.29037,9.126765,3,37.81,Twitter,53,1,Unknown,Argentina
-9.666965,-17.217667,0,18.87,LinkedIn,60,1,Positive,Latvia
0.720854,-2.7377014,2,57.12,Instagram,55,0,Positive,Swaziland
46.14628,-0.85093915,3,26.7,Facebook,29,0,Unknown,Aruba
-42.863316,38.735943,1,9.01,Facebook,59,2,Unknown,Djibouti
3.1223845,-11.531713,0,11.48,Twitter,56,1,Unknown,Liberia
-47.37385,17.530138,1,27.26,Facebook,63,0,Unknown,Syrian Arab Republic
-50.01324,-30.395454,4,33.49,LinkedIn,47,2,Neutral,United Arab Emirates
-56.918976,38.743595,1,16.6,Instagram,42,0,Negative,Cameroon
-46.32354,23.978046,1,19.19,Facebook,61,2,Neutral,Italy
-18.33688,3.8226542,2,39.76,Instagram,45,2,Negative,Sudan
-4.3940353,-11.5715475,0,21.33,Instagram,52,2,Unknown,Mayotte
-27.94556,40.089447,1,27.27,Facebook,38,0,Positive,Anguilla
-12.066509,-23.385433,0,44.4,LinkedIn,45,2,Neutral,Peru
54.145466,34.826797,3,12.52,LinkedIn,52,2,Unknown,Lithuania
-58.031315,12.590276,1,5.72,Facebook,47,0,Positive,Botswana
-73.400986,34.740665,1,12.48,Instagram,59,0,Unknown,Slovakia (Slovak Republic)
51.79,25.232187,3,13.0,LinkedIn,43,2,Unknown,Turkmenistan
61.03372,-8.913231,3,43.36,Twitter,22,2,Unknown,Isle of Man
-7.051924,24.567556,2,7.55,LinkedIn,63,0,Negative,Guinea-Bissau
82.78137,-24.098267,3,25.11,Twitter,24,0,Unknown,United States Virgin Islands
-73.77278,-33.015503,4,131.37,Twitter,44,2,Unknown,Mayotte
63.704105,-6.160749,3,30.59,LinkedIn,36,2,Positive,Zambia
13.12948,5.000337,2,29.41,Facebook,59,2,Unknown,Hungary
23.600798,13.233224,2,22.13,Twitter,22,1,Unknown,Brazil
-75.61934,-3.3210857,4,40.2,LinkedIn,18,0,Neutral,Yemen
-43.339634,-5.7459307,4,29.55,Instagram,55,2,Neutral,Gabon
-36.939922,-8.055941,4,28.24,Instagram,19,1,Unknown,Ghana
46.00446,-24.582354,0,38.14,Instagram,24,2,Neutral,Somalia
75.15516,38.24227,3,7.76,LinkedIn,37,1,Unknown,Georgia
-8.725678,-41.10718,0,70.7,LinkedIn,43,0,Negative,Switzerland
42.7321,-32.348164,0,111.38,Facebook,65,0,Negative,Djibouti
-78.76684,-27.927979,4,67.9,LinkedIn,47,2,Unknown,Moldova
54.384567,33.46395,3,6.14,Twitter,60,0,Unknown,Armenia
3.0583365,-30.225931,0,32.92,Facebook,27,0,Negative,Bahamas
47.6596,36.97121,3,14.15,Facebook,47,1,Unknown,Tanzania
11.937841,-14.784976,0,35.22,Instagram,33,2,Unknown,Namibia
-43.28223,-3.4299026,4,33.74,Twitter,37,0,Unknown,Sudan
31.90307,-40.475273,0,31.99,Instagram,29,1,Unknown,Netherlands Antilles
42.60867,31.485561,2,24.6,LinkedIn,37,2,Unknown,Northern Mariana Islands
-39.694504,-24.431128,4,64.6,Instagram,39,0,Unknown,United States of America
-14.404696,22.28865,2,28.81,Facebook,62,1,Unknown,Singapore
73.54264,-29.309107,3,117.08,LinkedIn,61,1,Positive,Christmas Island
-76.78335,20.46071,1,21.69,Facebook,65,1,Negative,Bosnia and Herzegovina
-31.752857,16.178122,1,30.07,LinkedIn,30,0,Neutral,Lao People's Democratic Republic
0.5768999,37.638935,2,37.73,Facebook,39,0,Negative,Tunisia
32.43483,17.360117,2,29.15,Instagram,20,2,Unknown,Panama
77.51681,14.950337,3,14.04,Twitter,64,1,Negative,Mexico
7.378401,-20.009233,0,48.26,Facebook,46,2,Unknown,India
6.3353033,-0.8394634,2,47.56,Instagram,56,1,Unknown,Guernsey
-52.822346,37.286453,1,25.95,Facebook,26,0,Neutral,Andorra
76.94749,-32.179638,3,88.45,Twitter,55,2,Unknown,Iceland
79.52916,-29.318281,3,103.67,Twitter,62,0,Unknown,Korea
62.48264,6.880255,3,44.88,Facebook,18,1,Unknown,Rwanda
82.15218,-27.89176,3,48.16,LinkedIn,18,2,Negative,Mali
78.30767,31.415693,3,21.56,LinkedIn,41,0,Unknown,Brunei Darussalam
-11.010642,1.2545319,2,35.52,Facebook,35,2,Positive,Netherlands Antilles
-45.871216,35.022385,1,31.17,Instagram,30,1,Unknown,Puerto Rico
-79.371346,-23.566328,4,59.16,Twitter,29,0,Unknown,Cocos (Keeling) Islands
56.18823,-27.274199,3,67.66,Instagram,44,2,Unknown,France
-0.40914926,-14.868621,0,27.94,Facebook,50,2,Positive,Greenland
29.891306,-3.311583,0,40.33,Twitter,51,0,Negative,Ukraine
-74.36719,22.462633,1,20.56,Twitter,41,1,Positive,Montenegro
-72.27101,-13.941816,4,37.75,Facebook,60,1,Positive,Uganda
61.637733,8.1218,3,34.26,Instagram,65,0,Neutral,El Salvador
-14.026737,-47.075375,0,266.47,Twitter,18,0,Positive,Serbia
84.79857,6.870668,3,37.81,Instagram,40,0,Positive,Cook Islands
-3.9965794,29.57536,2,27.3,LinkedIn,33,0,Unknown,Saint Pierre and Miquelon
45.86285,-1.5498663,3,37.83,LinkedIn,58,1,Negative,Albania
49.485516,35.012695,3,23.06,LinkedIn,30,2,Positive,Hungary
66.79543,9.707111,3,36.19,Twitter,50,1,Negative,Malaysia
13.206248,-4.7015505,0,42.86,Instagram,47,1,Positive,Northern Mariana Islands
-32.32551,-17.369581,4,33.11,Twitter,35,0,Negative,Norfolk Island
23.849054,-46.061653,0,152.56,Twitter,59,1,Unknown,Netherlands
41.1888,42.792336,2,26.26,Instagram,49,2,Unknown,Slovakia (Slovak Republic)
-44.1427,-2.7581055,4,38.26,Facebook,21,1,Positive,Taiwan
2.150213,-41.456467,0,5.41,Facebook,24,1,Unknown,French Southern Territories
61.865982,-4.619826,3,17.0,Twitter,57,1,Unknown,Sweden
-70.13648,-31.986708,4,45.63,Facebook,27,0,Negative,Cote d'Ivoire
-15.491256,-36.27964,0,63.06,Twitter,40,0,Unknown,United States Minor Outlying Islands
17.68929,46.804745,2,27.62,Instagram,54,1,Negative,Dominican Republic
71.88989,-26.792883,3,105.67,LinkedIn,45,2,Positive,Korea
-38.38311,-30.76586,4,33.91,Facebook,53,2,Unknown,United Kingdom
-76.303665,-27.81214,4,80.85,Facebook,36,1,Unknown,Sudan
-3.8644116,37.17449,2,30.53,LinkedIn,33,2,Unknown,Cote d'Ivoire
-44.39361,22.423553,1,23.71,Instagram,51,1,Negative,South Africa
69.93711,-32.106808,3,113.28,LinkedIn,62,1,Negative,French Guiana
80.49973,33.717922,3,31.75,LinkedIn,65,2,Unknown,Micronesia
82.897835,30.67784,3,35.47,LinkedIn,56,0,Unknown,Reunion
-82.064255,-5.9103436,4,47.89,Facebook,65,1,Negative,Sao Tome and Principe
-77.423096,28.863895,1,13.75,Facebook,22,2,Unknown,Myanmar
41.26403,40.78586,2,16.67,Instagram,26,2,Positive,Ethiopia
12.097208,4.7692738,2,19.92,Facebook,63,0,Unknown,Gambia
5.5192933,24.085093,2,20.09,LinkedIn,53,2,Negative,Northern Mariana Islands
-73.64076,-32.617893,4,115.33,Facebook,56,0,Negative,Syrian Arab Republic
33.432476,16.86677,2,35.65,Facebook,35,2,Unknown,United States of America
54.707306,13.360588,3,34.58,LinkedIn,27,2,Neutral,Montserrat
-25.397058,-38.34567,4,160.0,Instagram,50,1,Unknown,Czech Republic
-29.365843,-24.004019,4,62.93,Facebook,42,2,Unknown,Western Sahara
-47.41502,36.70623,1,25.71,Twitter,62,2,Unknown,Gibraltar
81.65053,-24.39333,3,53.65,LinkedIn,24,0,Unknown,Gabon
-9.165592,43.15512,2,14.03,Facebook,36,2,Positive,Israel
58.331825,-28.912949,3,51.21,Instagram,41,0,Unknown,Turks and Caicos Islands
-30.938152,-11.211379,4,59.32,Instagram,49,2,Unknown,Belize
13.855962,-44.13674,0,130.74,Facebook,63,2,Unknown,Mali
6.192472,0.6791478,2,31.47,Twitter,64,0,Unknown,Mali
70.571594,2.4794524,3,17.02,Facebook,58,0,Positive,Bermuda
31.673326,-6.99034,0,47.62,Instagram,45,0,Negative,Australia
54.88477,-30.366404,3,57.63,Twitter,49,2,Negative,Zimbabwe
6.8268156,-0.19232117,2,38.85,Twitter,18,2,Unknown,Myanmar
19.225252,-39.94831,0,142.83,Twitter,62,0,Negative,Congo
-29.469952,-43.052685,4,83.87,Facebook,18,1,Unknown,Turkey
-46.377705,37.26791,1,22.81,Instagram,65,2,Neutral,Pitcairn Islands
-28.463766,-10.05718,4,42.28,Twitter,47,0,Negative,Mexico
-1.2471567,-15.427342,0,26.05,Twitter,39,1,Neutral,British Virgin Islands
22.139544,-1.0768317,2,36.03,Twitter,51,1,Unknown,Guernsey
47.025692,19.005922,3,13.06,Twitter,62,0,Unknown,United States Minor Outlying Islands
-68.88838,22.322412,1,19.52,Twitter,23,2,Negative,Canada
16.033253,19.870884,2,14.29,LinkedIn,58,0,Negative,Bosnia and Herzegovina
-21.381487,3.153995,2,44.35,Twitter,21,2,Neutral,Nicaragua
33.595417,24.433878,2,18.71,Facebook,65,0,Unknown,China
9.142078,19.492744,2,8.73,Instagram,58,2,Neutral,Mauritania
57.951786,-30.655005,3,72.91,Instagram,36,2,Neutral,Mauritania
-80.00844,13.052745,1,27.47,Facebook,38,2,Unknown,Israel
72.10225,34.58569,3,17.1,LinkedIn,27,1,Unknown,Kazakhstan
-44.31971,33.497787,1,30.36,LinkedIn,42,2,Unknown,American Samoa
-45.984592,19.883196,1,13.05,Instagram,57,2,Unknown,Niue
21.060444,37.095257,2,12.32,Twitter,33,1,Unknown,Liechtenstein
-11.511057,-39.47515,0,82.17,Facebook,22,0,Unknown,Guyana
-28.555103,-42.598053,4,41.53,Instagram,64,0,Unknown,Libyan Arab Jamahiriya
73.70701,-34.32947,3,41.33,Instagram,20,0,Positive,Argentina
-40.142414,23.773033,1,9.53,LinkedIn,38,2,Unknown,Guam
20.761114,-47.138077,0,88.41,Facebook,22,0,Neutral,Denmark
-11.986638,-47.32184,0,177.91,Facebook,29,2,Unknown,United States Minor Outlying Islands
40.28361,38.49206,2,13.25,Twitter,30,0,Unknown,Korea
67.85033,7.118107,3,39.83,Facebook,51,2,Unknown,Bhutan
-13.660999,25.210266,2,11.0,Instagram,18,1,Neutral,Mali
42.046986,38.300354,2,19.46,Instagram,25,1,Negative,Vietnam
23.156467,17.634314,2,27.19,Facebook,64,1,Unknown,Timor-Leste
10.967625,42.995857,2,11.33,Instagram,48,2,Positive,Holy See (Vatican City State)
-81.76722,32.651943,1,23.61,LinkedIn,52,1,Neutral,Moldova
-43.43419,-0.8093102,4,42.91,Facebook,49,2,Unknown,Bangladesh
32.610683,21.778856,2,29.47,LinkedIn,29,1,Negative,Anguilla
-77.793396,4.1330414,1,24.13,Facebook,26,2,Positive,United Arab Emirates
51.80793,-6.500212,3,32.58,Facebook,50,2,Positive,Liechtenstein
-21.508633,5.314009,2,43.89,Facebook,52,0,Unknown,Sierra Leone
-17.558428,19.03531,2,39.67,Facebook,59,2,Neutral,Antarctica (the territory South of 60 deg S)
-43.86252,12.50843,1,28.6,Facebook,64,2,Negative,Qatar
65.313705,-30.934538,3,87.79,LinkedIn,21,1,Unknown,Turks and Caicos Islands
-36.3599,14.5213785,1,12.85,Instagram,28,0,Neutral,French Southern Territories
-60.25536,23.226454,1,29.18,LinkedIn,47,0,Unknown,Sudan
80.84753,-19.525402,3,40.06,Twitter,33,2,Neutral,Turkmenistan
42.88894,22.807644,3,29.37,Facebook,24,2,Unknown,Greenland
12.835365,-44.414932,0,113.23,LinkedIn,33,2,Negative,Cyprus
75.84839,15.626668,3,24.02,Twitter,50,0,Negative,Azerbaijan
-77.98584,-26.06077,4,56.56,LinkedIn,51,1,Positive,Botswana
-69.19594,36.95141,1,30.97,Twitter,40,2,Unknown,Mauritius
-38.750713,-21.319704,4,61.08,Twitter,34,2,Unknown,Netherlands Antilles
-79.1074,35.82899,1,21.54,Facebook,30,0,Unknown,Malaysia
22.189709,24.840303,2,25.69,LinkedIn,51,2,Negative,Albania
-75.69982,-28.533398,4,52.46,Facebook,28,2,Neutral,United Arab Emirates
33.941708,39.108124,2,12.61,Twitter,36,1,Unknown,Russian Federation
38.132324,-43.836895,0,23.97,LinkedIn,60,0,Unknown,North Macedonia
-44.53866,-26.824072,4,21.51,LinkedIn,49,1,Neutral,Bulgaria
29.041107,-29.170023,0,84.19,LinkedIn,32,2,Negative,Suriname
1.2395352,20.71437,2,21.68,LinkedIn,38,0,Neutral,Moldova
-83.016556,31.837988,1,28.26,Instagram,20,0,Unknown,Bhutan
76.368515,13.193365,3,20.45,Facebook,19,2,Unknown,Gambia
47.94411,-39.87094,0,137.38,Instagram,25,2,Neutral,South Africa
-18.111664,46.787163,2,24.39,Instagram,64,1,Neutral,Peru
15.153767,-17.392277,0,35.32,Facebook,48,1,Positive,Dominica
-9.428242,-40.542263,0,70.8,LinkedIn,64,0,Negative,Tuvalu
-68.83403,18.890352,1,9.06,Instagram,52,2,Positive,Kazakhstan
-30.29753,34.256958,1,22.63,LinkedIn,47,0,Unknown,Ethiopia
48.790066,34.096596,3,13.7,Instagram,63,2,Positive,Antigua and Barbuda
62.569077,33.376156,3,22.64,LinkedIn,54,0,Unknown,Antarctica (the territory South of 60 deg S)
50.342674,39.562157,3,15.6,Twitter,31,2,Unknown,Panama
-59.532,-27.520782,4,71.26,Facebook,33,1,Unknown,United States Minor Outlying Islands
-78.06994,14.458986,1,19.96,LinkedIn,35,2,Positive,Indonesia
-39.262222,-21.951979,4,62.27,Facebook,48,2,Positive,Bouvet Island (Bouvetoya)
-30.516651,-8.5967,4,31.98,Facebook,29,2,Negative,Burundi
-65.48185,27.886036,1,32.64,Twitter,29,0,Unknown,Samoa
13.292972,-39.58831,0,55.48,LinkedIn,21,2,Unknown,Singapore
41.72967,-45.392647,0,148.63,LinkedIn,46,1,Unknown,French Guiana
7.0149837,-42.854256,0,94.98,Instagram,33,1,Unknown,Bosnia and Herzegovina
-34.59326,-42.066154,4,42.24,Facebook,23,2,Unknown,Saint Barthelemy
-26.89278,9.742499,1,13.66,LinkedIn,55,1,Unknown,Gambia
-38.06928,-13.370093,4,32.78,Facebook,63,1,Unknown,Portugal
-0.30358732,-39.841732,0,69.75,Twitter,49,2,Neutral,Jersey
48.359406,-29.02215,0,56.0,LinkedIn,18,1,Unknown,Bouvet Island (Bouvetoya)
-36.153156,-12.724208,4,33.04,Facebook,27,0,Positive,French Polynesia
61.266975,18.561117,3,37.21,Instagram,65,2,Unknown,Dominica
41.769524,-40.298065,0,127.18,Instagram,20,0,Unknown,Belgium
17.264425,-33.55321,0,71.76,Instagram,58,2,Unknown,Gabon
85.26877,10.076399,3,39.84,LinkedIn,28,1,Unknown,Saint Vincent and the Grenadines
46.65566,-28.105827,0,45.71,Twitter,46,2,Neutral,Cook Islands
-45.16288,6.655236,1,42.4,Facebook,65,0,Negative,Nicaragua
14.082766,-21.180075,0,43.01,Twitter,49,1,Unknown,Spain
-69.02029,-30.48085,4,65.38,Facebook,42,1,Unknown,Montenegro
-11.043286,-17.136095,0,22.62,Facebook,26,1,Neutral,United Arab Emirates
26.991344,-38.21772,0,10.95,Facebook,20,1,Unknown,Yemen
55.11385,-9.775674,3,59.3,LinkedIn,60,0,Unknown,French Guiana
28.462585,4.213907,2,21.98,Instagram,26,2,Negative,Nepal
-80.997475,7.4231925,1,20.36,Facebook,32,2,Positive,Christmas Island
8.897343,-0.8275865,2,31.67,Instagram,61,2,Unknown,Sri Lanka
-73.66823,-10.162256,4,23.66,Instagram,43,1,Unknown,Heard Island and McDonald Islands
7.3909116,17.709545,2,9.3,LinkedIn,36,2,Negative,Qatar
-42.803474,35.804996,1,20.29,Instagram,53,2,Negative,Nicaragua
62.96418,-15.834186,3,61.5,LinkedIn,23,2,Negative,Nigeria
-32.307484,-11.037032,4,49.31,Facebook,31,0,Positive,Russian Federation
47.178844,26.060009,3,17.06,Twitter,45,0,Neutral,Germany
19.464937,46.71695,2,23.3,Instagram,53,2,Positive,Uganda
-84.22526,-24.50801,4,68.51,Facebook,19,2,Unknown,Yemen
-51.14142,-11.416441,4,32.99,Twitter,38,1,Unknown,Rwanda
80.6276,-18.47436,3,39.83,Facebook,21,2,Positive,Norway
2.3460329,-39.967247,0,44.26,LinkedIn,45,2,Unknown,Grenada
62.08871,-13.7453985,3,58.52,Facebook,61,1,Unknown,Bolivia
4.2678046,-29.895676,0,35.37,LinkedIn,53,0,Positive,Eritrea
14.979815,14.264194,2,47.83,LinkedIn,36,1,Unknown,United States of America
-24.716187,41.415188,1,17.97,Instagram,45,1,Neutral,Ethiopia
5.1067643,0.33065343,2,38.35,LinkedIn,56,0,Negative,Ethiopia
46.78859,-13.235372,3,30.44,Facebook,34,1,Unknown,Guyana
78.8559,30.902582,3,18.71,Twitter,55,0,Negative,British Indian Ocean Territory (Chagos Archipelago)
-14.155408,0.42607355,2,43.85,LinkedIn,20,1,Unknown,Cook Islands
-64.86902,21.97828,1,20.08,Facebook,24,2,Unknown,Maldives
-12.084557,-16.69924,0,16.33,Facebook,31,1,Positive,Guyana
61.288822,33.53961,3,19.5,Twitter,41,2,Unknown,Jersey
50.39681,32.8446,3,18.78,Twitter,51,2,Unknown,Sweden
-45.01811,-34.324257,4,86.01,Twitter,43,1,Positive,Finland
-28.870155,31.942245,1,25.45,Facebook,54,0,Unknown,Mongolia
-25.057854,-8.830257,4,34.25,Instagram,46,0,Positive,Afghanistan
75.2458,38.112225,3,6.46,Twitter,44,0,Unknown,Dominican Republic
-60.661053,-36.74247,4,113.64,Twitter,62,2,Unknown,Bangladesh
-30.761122,23.875296,1,18.21,Instagram,45,2,Neutral,Zimbabwe
-62.709686,-26.537605,4,46.88,Twitter,27,2,Positive,Bangladesh
-50.495506,-15.827411,4,28.39,Facebook,38,1,Unknown,Micronesia
-20.761265,26.129694,2,19.94,Instagram,19,0,Neutral,Malta
-83.14321,-22.386078,4,62.49,LinkedIn,62,1,Unknown,Somalia
-22.008104,14.398167,2,22.56,Twitter,36,0,Unknown,Slovenia
-40.17884,35.25933,1,4.03,Twitter,36,2,Neutral,Argentina
1.5345273,5.943434,2,24.01,LinkedIn,23,0,Negative,Holy See (Vatican City State)
-39.060616,10.618529,1,24.97,Facebook,44,0,Positive,Trinidad and Tobago
-73.86571,-20.810797,4,45.66,LinkedIn,48,2,Unknown,Papua New Guinea
-28.862997,15.744181,1,34.29,Facebook,23,0,Positive,Burkina Faso
-26.045038,-2.8203576,4,20.9,Twitter,41,0,Neutral,Western Sahara
30.855911,-41.422695,0,30.3,LinkedIn,52,1,Positive,Zambia
-32.06456,-28.307604,4,62.5,LinkedIn,62,2,Unknown,South Georgia and the South Sandwich Islands
34.13636,-41.20739,0,43.06,Twitter,59,0,Negative,Equatorial Guinea
-7.4105344,24.987343,2,13.94,Twitter,64,1,Neutral,Dominica
16.421799,32.904278,2,16.06,Facebook,48,0,Unknown,Trinidad and Tobago
53.277378,6.0716534,3,13.12,Instagram,65,0,Positive,Djibouti
24.015982,-19.908642,0,52.65,LinkedIn,23,1,Positive,Gabon
